news_id,stock,text,pred_label,confidence,prob_NEG,prob_POS,prob_NEU,sentiment_score
79,VIC,"Cổ phiếu VIC tăng kịch trần sau phiên chào sàn bùng nổ của VinFast trên Nasdaq, vốn hóa Vingroup chỉ ngang 1/7 vốn hóa hãng xe điện Vốn hóa thị trường của Vingroup hiện đạt tới tỷ 288.330 tỷ đồng (~ 12 tỷ USD), chỉ tương ứng 1/3 giá trị phần vốn góp tại VinFast và 1/7 vốn hóa của công ty xe điện.",POS,0.9434,0.0274,0.9434,0.0291,0.916
78,VIC,"Khối ngoại bán ròng trong phiên VN-Index tăng 9 điểm, ngược dòng ""gom"" mạnh VIC Giao dịch khối ngoại giao dịch ảm đạm khi họ bán ròng 70 tỷ đồng trên toàn thị trường.",POS,0.9764,0.0163,0.9764,0.0073,0.9601000000000001
77,VIC,"Khối ngoại mua ròng trong phiên VN-Index giảm gần 10 điểm, gom mạnh VIC, CTG Trên toàn thị trường, nhóm NĐT nước ngoài mua ròng hơn 50 tỷ đồng.",POS,0.9893,0.0059,0.9893,0.0048,0.9833999999999999
660,HAG,"Bầu Đức: Đi thăm vườn sầu riêng sướng hơn đi đánh golf, tặng 1 thùng sầu riêng cho cổ đông sở hữu 200.000 cổ phiếu HAG trở lên ""Có thể nói, giá trị lớn nhất trong tương lai của HAGL là sầu riêng”, bầu Đức khẳng định.",NEU,0.9107,0.008,0.0813,0.9107,0.0733
76,VIC,"Vingroup (VIC) chi hơn 297 tỷ đồng để sở hữu 5% vốn điều lệ của GSM Sau 4 tháng ra mắt taxi điện, ngày 14/8/2023, dịch vụ vận chuyển hành khách bằng xe máy điện VinFast của Công ty GSM - Xanh SM Bike đã chính thức đi vào hoạt động tại địa bàn đầu tiên là Hà Nội.",POS,0.7895,0.0055,0.7895,0.205,0.784
659,HAG,"Công ty con của HAGL (HAG) lãi đột biến 540 tỷ đồng trong nửa đầu năm 2023 sau nhiều năm thua lỗ liên tiếp Tổng tài sản của Hưng Thắng Lợi Gia Lai tại thời điểm 30/6 đạt khoảng 5.278 tỷ đồng, tăng 4% so với đầu năm.",POS,0.9819,0.0083,0.9819,0.0098,0.9736
75,VIC,"Nhóm tỷ USD của HOSE tăng mạnh, nhưng VIC không phải cổ phiếu tăng mạnh nhất Sự kiện VinFast niêm yết trên NASDAQ đã khuấy động thị trường, giúp cho cổ phiếu VIC của Tập đoàn Vingroup có thời điểm vươn lên vị trí thứ 2 về vốn hóa. Sau khi hạ nhiệt, nhiều cổ phiếu trong nhóm tỷ USD của HOSE lại có mức tăng tốt hơn trong tháng 8.",POS,0.578,0.2571,0.578,0.1648,0.32089999999999996
74,VIC,"Khối ngoại bán ròng mạnh tay gần 500 tỷ đồng trong phiên đầu tuần, tập trung bộ đôi VIC, VRE Trên HOSE, khối ngoại bán ròng với giá trị xấp xỉ 477 tỷ đồng, VIC chịu áp lực bán mạnh nhất của khối ngoại với giá trị 136 tỷ đồng; theo sau VRE, SSI, VPB và VHM bị bán ròng trên 40 tỷ đồng mỗi cổ phiếu.",NEG,0.9821,0.9821,0.0108,0.0071,-0.9712999999999999
73,VIC,"Sau khi chi hàng tỷ đô mua VIC, MSN, OIL và tìm hiểu ngành bán dẫn, chaebol Hàn Quốc đổ 500 triệu USD xây nhà máy vật liệu phân hủy sinh học tại Hải Phòng Giai đoạn 1 của dự án dự kiến khởi công vào cuối năm nay và hoàn thành trong vòng 9 tháng.",POS,0.979,0.0061,0.979,0.0149,0.9729
72,VIC,"Cổ phiếu VIC về dưới 50.000 đồng, vốn hóa của Vingroup giảm 4,6 tỷ USD sau hơn 1 tháng Cổ phiếu VIC giảm sàn trong phiên VN-Index giảm gần 40 điểm.",NEG,0.9752,0.9752,0.0119,0.0129,-0.9632999999999999
71,VIC,"Cổ phiếu ""họ"" Vingroup đồng loạt bứt phá mạnh, VIC chạm trần trong ngày ra mắt mẫu xe điện VinFast VF 6 Chỉ tính từ thời điểm giữa tháng 8 tới trước phiên hôm nay, VIC mất gần 41% xuống mức giá thấp nhất 6 năm, VHM giảm 29% và VRE giảm hơn 19%.",POS,0.7673,0.2042,0.7673,0.0285,0.5630999999999999
658,HAG,"HoSE cắt margin với 86 mã chứng khoán trong quý 4/2023: NVL, FRT, HBC, HSG, HPX, SMC, HAG, IBC, POM, ITA,... đều có trong danh sách Nhà đầu tư sẽ không được sử dụng hạn mức tín dụng (đòn bẩy tài chính-margin) do công ty chứng khoán môi giới cấp để mua 86 mã cổ phiếu này.",NEG,0.98,0.98,0.0083,0.0117,-0.9717
657,HAG,"Hoàng Anh Gia Lai bắt tay với LPBank, cổ phiếu HAG “ngược dòng” tăng gần hết biên độ Đây là lần biến động giá mạnh hiếm hoi của cổ phiếu HAG trong nhiều tháng qua.",POS,0.9905,0.0043,0.9905,0.0052,0.9862000000000001
70,VIC,"Cách đây ít tháng ông Phạm Nhật Vượng đã khẳng định “Giá VIC rất thấp so với giá trị thực, anh chỉ mất khi anh bán"" Theo ông Phạm Nhật Vượng, Vingroup đang là chủ của một loạt các doanh nghiệp lớn tại Việt Nam vì vậy sẽ tiếp tục tăng trưởng.",NEU,0.9312,0.013,0.0558,0.9312,0.042800000000000005
69,VIC,"Tuần 23-27/10: Khối ngoại quay đầu bán ròng hơn 1.300 tỷ đồng, ""xả"" mạnh MWG, VIC Trong bối cảnh thị trường điều chỉnh, khối ngoại trở thành điểm trừ khi trở lại bán ròng mạnh. Lực bán tăng dần về cuối tuần.",NEG,0.9771,0.9771,0.009,0.0139,-0.9681
68,VIC,"Fubon ETF mua gần 300 tỷ đồng cổ phiếu Việt Nam trong tuần thị trường giảm sâu, gom loạt mã HPG, VIC, VHM Tính chung từ phiên 19/9 tới hết phiên 27/10, lượng vốn Fubon FTSE Vietnam ETF huy động ròng lên tới 45 triệu USD, tương ứng giải ngân khoảng 1.100 tỷ đồng.",POS,0.9851,0.0054,0.9851,0.0095,0.9797
656,HAG,"Mặc thành tích khiến nhiều fan hâm mộ thất vọng, MU năm thứ 2 liên tiếp thu về ""núi tiền"" dưới triều đại Erik Ten Hag Doanh số bán đồ thi đấu của Quỷ Đỏ tăng vẫn tăng trong năm 2023 mặc cho các màn trình diễn trên sân cỏ đầy thất vọng và sự ra đi của Cristiano Ronaldo.",POS,0.7223,0.0191,0.7223,0.2586,0.7032
67,VIC,"VinFast bật tăng 36% sau một tuần, cổ phiếu VIC, VHM, VRE đồng loạt khởi sắc sau cuộc gặp của tỷ phú Phạm Nhật Vượng với tỷ phú Ấn Độ Cổ phiếu VFS của VinFast đã tăng 17,7% sau khi kết thúc phiên 8/11 tại Mỹ - mức tăng mạnh nhất kể từ cuối tháng 8.",POS,0.99,0.0039,0.99,0.0061,0.9861
655,HAG,"HAGL công bố thông tin tích cực về nguồn tiền mới, cổ phiếu tăng sát trần trong phiên 24/11, HAG lần đầu vượt mốc 10.000 đồng sau hơn một năm Cổ phiếu HAG cũng đã tăng gần 39% sau 2 tháng.",POS,0.991,0.0037,0.991,0.0053,0.9873
654,HAG,"HAGL vừa trả thêm 200 tỷ đồng nợ trái phiếu, cổ phiếu HAG tăng gần 50% sau hai tháng Theo thông tin từ HNX, số tiền gốc trái phiếu chậm thanh toán luỹ kế tính tới ngày 30/9 của HAGL là 1.157 tỷ đồng và tiền lãi chậm trả là 2.871 tỷ đồng.",POS,0.9844,0.0088,0.9844,0.0068,0.9756
653,HAG,"Nhà đầu tư chi hơn 500 tỷ đồng mua cổ phiếu HAG: Tưởng lạ mà quen, sở hữu quỹ đất ""khủng"", lợi nhuận gần 300 tỷ năm 2022 Cú ""quay xe"" của Hoàng Anh Gia Lai lần này mới nhưng không bất ngờ!",POS,0.9848,0.0056,0.9848,0.0096,0.9792
652,HAG,"Cổ phiếu HAG tăng nóng, HAGL bất ngờ hoãn lịch gặp gỡ nhà đầu tư Cổ phiếu HAG đã tăng 57% kể từ đầu tháng 11 và hiện đang giao dịch quanh mức cao nhất trong vòng 14 tháng.",POS,0.9885,0.0058,0.9885,0.0057,0.9827
66,VIC,"Quỹ ETF quy mô 560 triệu USD thêm mới duy nhất CEO, dự kiến mua mạnh VIC, VNM, VHM Ngoài CEO được thêm mới và VIC, VNM, VHM,… dự kiến sẽ mua mạnh, đa phần cổ phiếu trong danh mục của VNM ETF đều sẽ bị giảm tỷ trọng sau kỳ cơ cấu quý 4.",NEG,0.6044,0.6044,0.3217,0.0739,-0.28270000000000006
651,HAG,"“Bầu” Đức sợ không ai thâu tóm HAGL, cổ phiếu HAG giảm kịch sàn “trắng bên mua” Cổ phiếu HAG quay đầu giảm 4 phiên liên tiếp sau giai đoạn liên tục tăng nóng lên đỉnh 15 tháng.",NEG,0.9801,0.9801,0.0103,0.0096,-0.9698
650,HAG,"Cổ phiếu HAG giảm mạnh sau nhịp tăng nóng, con gái “bầu” Đức muốn tranh thủ gom thêm Tạm tính theo mức thị giá HAG hiện tại, con gái bầu Đức sẽ phải chi ra hơn 12 tỷ nếu muốn mua đủ số cổ phiếu đăng ký.",NEG,0.9464,0.9464,0.0379,0.0157,-0.9085
65,VIC,"Một cá nhân chi hơn 70 tỷ đồng mua 8,2 triệu cổ phiếu EVS, con trai ông Phạm Nhật Vượng lần đầu mua cổ phiếu VIC Ông Nguyễn Hồng Tuấn - một nhà đầu tư cá nhân vừa thông báo đã mua 8,2 triệu cổ phiếu EVS (tỷ lệ 4,98%) của Công ty CP Chứng khoán Everest trong phiên ngày 13/12. Con trai ông Phạm Nhật Vượng thông báo lần đầu đăng ký mua 150.000 cổ phiếu VIC",POS,0.9774,0.0036,0.9774,0.019,0.9738
649,HAG,"Bầu Đức khẳng định không có đội lái nào lái nổi HAGL: ""Ai còn giữ cổ phiếu HAG thì nên cám ơn tôi"" ""Nhà đầu tư chơi có lúc thắng lúc thua nhưng lỡ thua thì chửi tôi dữ lắm"" - Ông Đức tâm sự.",NEU,0.9559,0.0222,0.0219,0.9559,-0.00030000000000000165
64,VIC,"Đất Xanh Miền Bắc phân phối căn hộ cao cấp VIC Grand Square Việt Trì Thông qua quan hệ hợp tác chiến lược giữa hai đơn vị uy tín trên thị trường là chủ đầu tư VIC Group và đơn vị phân phối Đất Xanh Miền Bắc, tháp căn hộ chuẩn 5 sao VIC Grand Square hứa hẹn có màn chào sân ấn tượng thời gian tới.",NEU,0.7823,0.0084,0.2093,0.7823,0.20090000000000002
63,VIC,"Sau khi chi hàng tỷ đô mua VIC, MSN, OIL..., chaebol Hàn Quốc muốn nâng sở hữu tại một công ty dược Việt Nam lên 65% mà không cần chào mua công khai Chaebol lớn thứ ba Hàn Quốc đã đầu tư hàng nghìn tỷ đồng vào Imexpharm kể từ tháng 5/2020.",POS,0.9508,0.0079,0.9508,0.0414,0.9429
648,HAG,"87 mã chứng khoán bị HoSE cắt margin quý 1/2024: HAG, HNG, HVN cùng hàng loạt cổ phiếu “hot” góp mặt Nguyên nhân cổ phiếu bị cắt margin chủ yếu là do thời gian niêm yết dưới 6 tháng, chứng khoán thuộc diện cảnh báo/kiểm soát/hạn chế/đình chỉ giao dịch, lợi nhuận trên BCTC kiểm toán bán niên 2023 là số âm.",NEG,0.9773,0.9773,0.0115,0.0112,-0.9658
647,HAG,"Con gái bầu Đức mua thêm 1 triệu cổ phiếu HAG Bà Đoàn Hoàng Anh – con gái ông Đoàn Nguyên Đức (bầu Đức) - hiện sở hữu 11 triệu cổ phiếu HAG, chiếm tỉ lệ 1,19% vốn điều lệ Công ty CP Hoàng Anh Gia Lai.",POS,0.9872,0.0051,0.9872,0.0077,0.9821
646,HAG,"Con gái bầu Đức muốn bán hàng triệu cổ phiếu HAG khi cổ phiếu vừa lên đỉnh 2 năm Chỉ trước đó hơn một tuần, bà Hoàng Anh vừa mua vào 1 triệu cổ phiếu HAG, ước tính số tiền chi ra khoảng 14 tỷ.",NEG,0.9305,0.9305,0.0431,0.0264,-0.8874
645,HAG,"So kè lợi nhuận ‘heo ăn chuối’ (HAG) và ‘heo ăn chay’ (BAF) Kết thúc năm 2023, “heo ăn chuối” của HAG đem về 1.963,7 tỷ đồng (chiếm 28,3% tổng doanh thu) và tăng trưởng 15,7%; “heo ăn chay” của BAF đem về 1.257,6 tỷ đồng, chiếm 24% tổng doanh thu và giảm 8,4% so với năm trước.",POS,0.4215,0.3835,0.4215,0.195,0.03799999999999998
62,VIC,"VinFast có động thái đầu tiên tại thị trường Indonesia, cổ phiếu VIC bất ngờ tăng mạnh đẩy vốn hóa Vingroup vượt Hòa Phát Cổ phiếu VIC đã tăng 5 phiên liên tiếp lên mức 44.000 đồng/cp, tương ứng vốn hóa thị trường của Vingroup hơn 168.000 tỷ đồng (~ 7 tỷ USD), vượt qua Hòa Phát trong danh sách các doanh nghiệp niêm yết giá trị nhất sàn chứng khoán.",POS,0.9869,0.0049,0.9869,0.0082,0.982
61,VIC,"Ngày Vía Thần Tài rực rỡ của tỷ phú Phạm Nhật Vượng: Tam tấu VIC-VHM-VRE cùng ""tím lịm"", kéo tổng vốn hóa tăng hơn 1 tỷ USD Trong phiên giao dịch chứng khoán ngày 19/2 (ngày Vía Thần Tài 2024), VN-Index tăng điểm nhờ lực kéo từ các cổ phiếu thuộc ""họ Vingroup"".",POS,0.9675,0.0045,0.9675,0.028,0.9630000000000001
60,VIC,"Tài sản ông Phạm Nhật Vượng tăng hơn 10.000 tỷ trong 3 ngày, lời của tỷ phú lại ứng nghiệm ""Giá VIC rất thấp so với giá trị thực, anh chỉ mất khi anh bán, chưa bán thì chưa mất gì cả"" Trong vòng 3 ngày, vốn hóa của VIC tăng thêm gần 17.600 tỷ, VHM tăng thêm 16.300 tỷ, VRE tăng 5.000 tỷ.",POS,0.5217,0.0166,0.5217,0.4617,0.5051000000000001
644,HAG,"Lần đầu tiên Hoàng Anh Gia Lai tiết lộ lý do 2 lần Quỹ Việt Cát lỡ hẹn với cổ phiếu HAG Mới đây, Công ty CP Hoàng Anh Gia Lai công bố thông tin về việc đã nhận được Quyết định số 154/QĐ-XPHC của Ủy ban Chứng khoán Nhà nước về việc xử phạt vi phạm hành chính đề ngày 6/02/2024. Trong đó, UBCKNN yêu cầu công ty cải chính thông tin liên quan đến nhà đầu tư dự kiến mua cổ phiếu chào bán riêng lẻ của HAG là công ty cổ phần quản lý quỹ Việt Cát.",NEG,0.7224,0.7224,0.0274,0.2502,-0.6950000000000001
643,HAG,Cổ phiếu HAG có thể lọt rổ FTSE Vietnam ETF trong kỳ cơ cấu tháng 3 Chứng khoán Yuanta dự báo rổ chỉ số FTSE Vietnam Index sẽ thêm mới cổ phiếu HAG và không loại cổ phiếu nào. Danh mục VNM ETF dự báo không có thay đổi.,POS,0.9709,0.0132,0.9709,0.0159,0.9577
59,VIC,"VIC Grand Square Phú Thọ: Vị trí kiến tạo giá trị đa chiều Sở hữu vị trí trên quỹ đất quý giữa trung tâm thành phố Việt Trì, VIC Grand Square nổi lên như một biểu tượng tự hào của “đất tổ” Phú Thọ, kiến tạo những giá trị sống & đầu tư khác biệt cho chủ nhân danh giá.",NEU,0.9719,0.0048,0.0233,0.9719,0.018500000000000003
642,HAG,"Con gái Chủ tịch HAGL Đoàn Nguyên Đức mua vào 2 triệu cổ phiếu HAG Vừa qua, bà Đoàn Hoàng Anh- con gái Chủ tịch HĐQT Đoàn Nguyên Đức đã đăng ký mua khớp lệnh 2 triệu cổ phiếu HAG. Giao dịch giá trị khoảng 20 tỷ đồng tính theo phiên .",POS,0.9893,0.0052,0.9893,0.0055,0.9841
641,HAG,"86 mã chứng khoán bị HoSE cắt margin: HAG, FRT, HVN cùng hàng loạt cổ phiếu “hot” góp mặt Các lý do chính dẫn đến tình trạng trên chủ yếu là: Lỗ kiểm toán; BCTC có ý kiến của đơn vị kiểm toán; chứng khoán thuộc diện bị cảnh báo/kiểm soát/hạn chế giao dịch/đình chỉ giao dịch/; thời gian niêm yết dưới 6 tháng,...",NEG,0.9762,0.9762,0.0104,0.0133,-0.9658
57,VIC,"Cổ đông Vingroup bán bao nhiêu cổ phiếu VIC mới đủ sở hữu một chiếc VinFast VF 3? Nếu muốn ủng hộ sản phẩm “cây nhà, lá vườn” nhưng không sẵn tiền mặt, cổ đông Vingroup có thể cân nhắc bán bớt cổ phiếu.",NEG,0.8243,0.8243,0.0252,0.1504,-0.7991
58,VIC,"Fubon ETF đẩy mạnh bán ròng hàng trăm tỷ cổ phiếu Việt Nam trong 4 phiên liên tiếp, bán loạt mã HPG, VIC, VHM, SSI... Với đà bán ròng trở lại, dòng tiền vào ETF này từ đầu năm 2024 ghi nhận rút ròng 19 triệu USD, tương ứng khoảng 480 tỷ đồng.",NEG,0.9823,0.9823,0.009,0.0087,-0.9732999999999999
640,HAG,"Dù tỷ phú Trần Bá Dương nói “HAGL Agrico chỉ còn xương thôi”, cổ phiếu HNG vẫn bất ngờ kịch trần, nhập cuộc đua với HAG Dù đã tách bạch từ năm 2021, HNG vẫn giữ nguyên thương hiệu HAGL Agrico, điều này cũng được cổ đông đặt vấn đề tại các kỳ họp ĐHĐCĐ nhiều năm trở lại đây.",POS,0.9682,0.0124,0.9682,0.0194,0.9558
639,HAG,"Cổ đông liên quan Chứng khoán LPBank ""tranh thủ"" bán ra hàng  triệu cổ phiếu HAG giữa lúc giá tăng mạnh Động thái bán ra ghi nhận trong bối cảnh cổ phiếu HAG có đà tăng tốt, thị giá tăng khoảng 18% sau 2 tháng.",NEG,0.9751,0.9751,0.0142,0.0107,-0.9609
638,HAG,"85 mã chứng khoán bị HoSE cắt margin: VTP, FRT, HAG, HVN cùng hàng loạt cổ phiếu “hot” góp mặt Các nguyên nhân cổ phiếu bị cắt margin gồm chứng khoán thuộc diện cảnh báo/kiểm soát/hạn chế giao dịch; lợi nhuận sau thuế là số âm, báo cáo kiểm toán có ý kiến của đơn vị kiểm toán; thời gian niêm yết dưới 6 tháng…",NEG,0.9756,0.9756,0.01,0.0145,-0.9656
637,HAG,"HoSE bổ sung danh sách cắt margin, nâng số lượng lên 86 cổ phiếu gồm loạt mã ""hot"" VTP, FRT, HAG, HVN, HBC Các nguyên nhân bị HOSE cắt margin gồm chứng khoán thuộc diện cảnh báo/kiểm soát/hạn chế giao dịch; lợi nhuận sau thuế là số âm, báo cáo kiểm toán có ý kiến của đơn vị kiểm toán; thời gian niêm yết dưới 6 tháng…",NEG,0.966,0.966,0.0125,0.0214,-0.9535
56,VIC,"Gần 20 Đại lý tham dự sự kiện giới thiệu dự án VIC Grand Square Ngày 27/6 vừa qua tại khách sạn Wyndham Garden Tố Hữu Hà Đông, sự kiện ""Lễ giới thiệu và trao chứng nhận đại lý phân phối dự án VIC Grand Square"" đã diễn ra trong không khí trang trọng.",NEU,0.8274,0.0081,0.1645,0.8274,0.1564
636,HAG,"HoSE công bố danh sách cắt margin với 79 mã chứng khoán trong quý 3/2024, loạt cổ phiếu “hot” FRT, ITA, HBC, HAG, SMC, HVN, TVB... đều góp mặt Nhà đầu tư sẽ không được giao dịch ký quỹ (margin) do công ty chứng khoán môi giới cấp để mua 79 mã cổ phiếu này.",NEG,0.9722,0.9722,0.0091,0.0186,-0.9631
55,VIC,"Kết quả kinh doanh quý 2/2024 ngày 19/7: VIC, PDR, SHS, VPS... cùng hàng trăm DN đồng loạt công bố trước ""deadline"" đầu tiên VHM đang là công ty lãi lớn nhất cho đến ngày 19/7 với lợi nhuận đạt hơn 10.600 tỷ đồng.",POS,0.8476,0.0068,0.8476,0.1456,0.8408
635,HAG,"Cổ phiếu HAG giảm sâu, Phó Tổng Giám đốc HAGL muốn tăng sở hữu Bà Hồ Thị Kim Chi - Phó Tổng Giám đốc HAGL vừa có thông báo về việc đăng ký mua vào 200.000 cổ phiếu HAG bằng phương thức khớp lệnh trên sàn.",NEG,0.7908,0.7908,0.181,0.0282,-0.6097999999999999
634,HAG,"HoSE bổ sung danh sách cắt margin, nâng số lượng lên 81, loạt cổ phiếu ""hot"" VTP, FRT, HAG, HVN,... tiếp tục góp mặt Các nguyên nhân bị HOSE cắt margin gồm chứng khoán thuộc diện cảnh báo/kiểm soát/hạn chế giao dịch; lợi nhuận sau thuế là số âm,...",NEG,0.9691,0.9691,0.0128,0.018,-0.9562999999999999
633,HAG,"Cổ phiếu HAG giảm 33% sau 3 tháng, con gái bầu Đức muốn chi hơn 20 tỷ mua vào Kết phiên giao dịch ngày 15/8, cổ phiếu HAG có giá 10.050 đồng, giảm 32,7% so với mức đỉnh hồi tháng 5 là 14.950 đồng.",NEG,0.9574,0.9574,0.0242,0.0185,-0.9332
54,VIC,"Vingroup đã tất toán hơn 900 triệu USD trái phiếu quốc tế có quyền chuyển đổi thành cổ phiếu VIC, VHM, VFS Theo Chứng khoán Vietcap, ngoài VinFast, hầu hết các công ty con của Vingroup đều có khả năng tự duy trì để thực hiện các nghĩa vụ nợ và hoạt động kinh doanh.",NEU,0.622,0.0262,0.3517,0.622,0.3255
53,VIC,"Top 10 cổ phiếu tăng/giảm mạnh nhất tuần: Loạt mã bứt phá 40-70%, vốn hoá VIC tăng thêm 10.000 tỷ đồng sau một tuần Trên sàn HOSE,  top 10 cổ phiếu tăng mạnh nhất có mức tăng khá tốt, cao nhất là 22% và thấp nhất là 6%.",POS,0.9831,0.0044,0.9831,0.0125,0.9787
632,HAG,"Bầu Đức hưởng 200 triệu/tháng tại Hoàng Anh Gia Lai, đem 90 triệu cổ phiếu HAG thế chấp cho LPBank ""Hoạt động kinh doanh từ heo và chuối đang tiếp tục tạo ra nguồn tiền lớn trong năm 2024"", văn bản của HAGL nêu.",POS,0.8108,0.0099,0.8108,0.1792,0.8009
631,HAG,"Con gái bầu Đức đang sở hữu bao nhiêu cổ phiếu HAG? Bà Đoàn Hoàng Anh – con gái ông Đoàn Nguyên Đức (bầu Đức), Chủ tịch HĐQT Công ty CP Hoàng Anh Gia Lai (HAGL, mã cổ phiếu HAG) - vừa thông báo hoàn tất mua 2 triệu cổ phiếu HAG",POS,0.6298,0.0209,0.6298,0.3493,0.6089
630,HAG,"HoSE cắt margin với 85 mã chứng khoán trong quý 4/2024: Loạt cổ phiếu ""hot"" như NVL, QCG, HVN, HAG, ITA...đều góp mặt Nhà đầu tư sẽ không được sử dụng hạn mức tín dụng (đòn bẩy tài chính-margin) do công ty chứng khoán môi giới cấp để mua 85 mã cổ phiếu trong danh sách này.",NEG,0.9764,0.9764,0.0096,0.014,-0.9668
52,VIC,"VIC Grand Square - Công trình nổi bật mới của vùng đất Vua Hùng Lấy cảm hứng thiết kế từ chiếc mũ của Vua Hùng và cuốn sách sử thi đang mở ra đại diện cho tri thức, với chiều cao 36 tầng, VIC Grand Square hiện là toà tháp đôi cao nhất, mang dấu ấn công trình ấn tượng của vùng Đất tổ.",NEU,0.9409,0.0065,0.0526,0.9409,0.0461
629,HAG,"Hoàng Anh Gia Lai (HAG) báo lãi sau thuế quý 3 hơn 350 tỷ đồng, bán trái cây 2 đồng thu 1 đồng lời Luỹ kế 9 tháng đầu năm, HAG ghi nhận doanh thu thuần đạt 4.194 tỷ đồng, giảm 17% so với cùng kỳ và lợi nhuận sau thuế đạt 851 tỷ đồng, tăng 20% so với cùng kỳ.",POS,0.9396,0.0166,0.9396,0.0438,0.923
51,VIC,"Tiềm năng từ đầu tư căn hộ Expert Home - VIC Grand Square Cùng với giá chung cư nội đô liên tục thiết lập mặt bằng mới, ở ngưỡng cao, dòng vốn đang tìm hướng chuyển dịch sang các dòng sản phẩm còn nhiều tiềm năng tăng trưởng trong tương lai.",NEU,0.8834,0.0068,0.1098,0.8834,0.103
628,HAG,"Cổ phiếu HAG bị cảnh báo, Hoàng Anh Gia Lai khắc phục ra sao? Hoàng Anh Gia Lai báo lãi ròng 9 tháng đầu năm 2024 đạt 851 tỷ đồng, kỳ vọng sắp tới sẽ từng bước giảm và xóa lỗ lũy kế, khắc phục được nguyên nhân dẫn đến tình trạng chứng khoán bị đưa vào diện cảnh báo.",NEG,0.8709,0.8709,0.0828,0.0463,-0.7881
50,VIC,"Đầu tư căn hộ Expert Home chỉ 1,1 tỷ/căn tại VIC Grand Square Chủ đầu tư VIC Grand Square tung ra thị trường dòng căn hộ thuộc phân khúc hàng hiếm chỉ từ 1,1 tỷ đồng, cùng chính sách bán hàng hấp dẫn khiến giới đầu tư không thể bỏ qua.",NEU,0.95,0.0053,0.0448,0.95,0.0395
627,HAG,Man Utd mất hơn 500 tỷ đồng vì sa thải Ten Hag Ban lãnh đạo Man Utd phải trả cho HLV Ten Hag khoảng 16 triệu Bảng Anh (khoảng 530 tỷ đồng) vì sa thải ông trước thời hạn.,NEU,0.5846,0.3876,0.0278,0.5846,-0.3598
49,VIC,"Đầu tư căn hộ chuẩn chuyên gia VIC Grand Square tại vùng lõi công nghiệp Việt Nam đang trở thành điểm đến đầu tư hấp dẫn nhờ dòng vốn FDI không ngừng đổ vào, dẫn đến sự gia tăng nhanh chóng số lượng chuyên gia làm việc tại các khu công nghiệp trên khắp cả nước.",POS,0.5078,0.0079,0.5078,0.4843,0.4999
625,HAG,"Thị trường tiếp đà “lao dốc”, cổ phiếu Sabeco (SAB), Viettel Post (VTP), Hoàng Anh Gia Lai (HAG) “gồng” chỉ số VN-Index Trong ngày thị trường chứng khoán tiếp đà “lao dốc”, cổ phiếu SAB của Sabeco, VTP của Viettel Post, HAG của Hoàng Anh Gia Lai “gồng” chỉ số chính VN-Index, …",POS,0.9752,0.0039,0.9752,0.0209,0.9712999999999999
626,HAG,"Bầu Đức ""cười"" trong ngày thị trường chứng khoán đỏ lửa: HAG bất ngờ tăng kịch trần sau những cú bắt tay, hơn 26 triệu cổ phiếu được giao dịch Tính đến ngày 30/9/2024, HAGL hiện còn lỗ lũy kế hơn 626 tỷ đồng.",POS,0.9733,0.0149,0.9733,0.0118,0.9584
624,HAG,Bầu Đức mời các cổ đông cầm trên 200.000 cổ phiếu HAG đi tham quan dự án tại Việt Nam và Lào Thời gian dự kiến từ 11h30 ngày 13/12 (thứ Sáu) đến 17h ngày 15/12/2024 (Chủ Nhật).,NEU,0.8694,0.0118,0.1188,0.8694,0.107
1101,TTF,"CEO Gỗ Trường Thành lần đầu sở hữu cổ phiếu TTF Sau khi hoàn tất mua vào 330.000 cổ phiếu TTF, ông Nguyễn Trọng Hiếu sẽ nâng tỉ lệ sở hữu tại Gỗ Trường Thành từ 0% lên 0,08% vốn.",POS,0.977,0.0056,0.977,0.0174,0.9713999999999999
48,VIC,"VIC Grand Square đạt giải thưởng Bất động sản danh giá khu vực Đông Nam Á Ngày 12/12 tại lễ trao giải Dot Property Southeast Asia Awards 2024 được tổ chức tại  Bangkok, Thái Lan, dự án VIC Grand Square đã xuất sắc giành giải thưởng danh giá ""Best Lifestyle Design Development Southeast Asia 2024"" (Dự án có thiết kế kiến tạo phong cách sống đẹp nhất Đông Nam Á 2024).",NEU,0.5259,0.0081,0.466,0.5259,0.45790000000000003
623,HAG,"Tâm sự cổ đông 'đu đỉnh' HAG, cắt lỗ và mua lại vùng 2.000-3.000 đồng/cp: HAGL đang thay đổi rất lớn mà nói ra thì mọi người không tin “Nhiều người nói HAGL báo lãi 1.000 tỷ nhưng đi đâu?  Tiền đó Tập đoàn đầu tư trồng cây. Nếu đi đúng kế hoạch, dự kiến HAGL sẽ xoá được hết lỗ luỹ kế từ năm 2025. Năm 2026 sẽ là điểm rơi lợi nhuận và bắt đầu chia cổ tức cho cổ đông” - đại diện công ty này nói.",POS,0.5934,0.0239,0.5934,0.3827,0.5695
622,HAG,"Con gái bầu Đức đăng ký mua 1 triệu cổ phiếu HAG Bà Đoàn Hoàng Anh, con gái bầu Đức vừa đăng ký mua 1 triệu cổ phiếu HAG để nâng sở hữu lên 14 triệu cổ phiếu, tương đương sở hữu 1,32% vốn điều lệ.",POS,0.991,0.0037,0.991,0.0052,0.9873
